date,volume,wind_production,price,temperature,precip,windspeed,magazine_level,magazine_deviation,hydro_balance,inflow,precip_energy,easter,easterweek,christmas,newyear,christmasweek,fellesferie,holiday,timeadjust_summer,timeadjust_winter
2016-12-11,1100851.7,77160.868,30.23125,1.0742994983881873,1.6138929290847381,2.2224243991600114,60.090343,-4700.0,-4707.0,2848.0,5694.0,0,0,0,0,0,0,0,0,0
2016-12-12,1269658.5,78363.626,36.55375,-0.7883690171996324,0.9164121340055796,2.6529684026899285,57.820312,-5056.0,-7235.0,1305.0,1760.0,0,0,0,0,0,0,0,0,0
2016-12-13,1254786.0,89498.491,33.916666666666664,0.8029165554035614,1.8592105460537747,2.6196459000248122,57.820312,-5056.0,-7235.0,1305.0,1760.0,0,0,0,0,0,0,0,0,0
2016-12-14,1282901.3,70940.381,36.67666666666667,-1.6965080029335289,0.37055827087899657,2.462298701426542,57.820312,-5056.0,-7235.0,1305.0,1760.0,0,0,0,0,0,0,0,0,0
2016-12-15,1284798.8,78838.595,35.538333333333334,-0.8846276960624518,0.7237007982091254,2.6816134403261356,57.820312,-5056.0,-7235.0,1305.0,1760.0,0,0,0,0,0,0,0,0,0
2016-12-16,1273034.4,50376.583,36.5525,1.1917353777314343,0.5344571319587932,2.3502112182120043,57.820312,-5056.0,-7235.0,1305.0,1760.0,0,0,0,0,0,0,0,0,0
2016-12-17,1179933.4,70656.525,32.4825,1.832495313726623,3.681936034134342,2.4444028461271996,57.820312,-5056.0,-7235.0,1305.0,1760.0,0,0,0,0,0,0,0,0,0
2016-12-18,1137314.0,75161.354,31.647499999999997,1.005259079744773,1.4895801021550046,2.3609210134420135,57.820312,-5056.0,-7235.0,1305.0,1760.0,0,0,0,0,0,0,0,0,0
2016-12-19,1241307.0,94351.99,32.98833333333334,3.3292753011522915,1.2838857022122228,2.5952315185947237,57.13999,-4026.0,-4847.0,2146.0,6107.0,0,0,0,0,0,0,0,0,0
2016-12-20,1207401.5,98824.799,31.98,3.9511819444020038,0.9733873419786725,4.610026465449937,57.13999,-4026.0,-4847.0,2146.0,6107.0,0,0,0,0,0,0,0,0,0
2016-12-21,1177703.6,174514.913,29.80541666666667,4.16219969733499,2.8340543055109526,6.2982927560014375,57.13999,-4026.0,-4847.0,2146.0,6107.0,0,0,0,0,0,0,0,0,0
2016-12-22,1174660.3,174021.517,29.276666666666667,3.2367217397398114,2.8478177974821657,5.738091860063313,57.13999,-4026.0,-4847.0,2146.0,6107.0,0,0,0,0,0,0,0,0,0
2016-12-23,1119489.6,183395.99300000002,27.870833333333334,2.4204849798750674,6.7102640809588205,5.1327654697941885,57.13999,-4026.0,-4847.0,2146.0,6107.0,0,0,1,0,1,0,0,0,0
2016-12-24,965727.0,204373.496,25.586250000000003,2.719712625337236,4.239476610225489,6.134944151921855,57.13999,-4026.0,-4847.0,2146.0,6107.0,0,0,1,0,1,0,0,0,0
2016-12-25,946619.0,165080.6,24.935833333333335,3.370139350686735,4.554133406825531,5.083584530248082,57.13999,-4026.0,-4847.0,2146.0,6107.0,0,0,1,0,1,0,0,0,0
2016-12-26,943840.9,185757.115,24.537499999999998,2.958579135894409,4.028889401713394,7.430287096856145,57.38168,-2561.0,-469.0,2853.0,8249.0,0,0,1,0,1,0,0,0,0
2016-12-27,1070173.4,189485.992,26.66125,2.8002850216006174,1.2400545852825564,5.422104317353565,57.38168,-2561.0,-469.0,2853.0,8249.0,0,0,0,0,1,0,0,0,0
2016-12-28,1172989.7,103424.645,30.627916666666668,1.368770281090085,1.6601733611947935,2.933220207214631,57.38168,-2561.0,-469.0,2853.0,8249.0,0,0,0,0,1,0,0,0,0
2016-12-29,1151417.8,156216.947,30.28333333333333,2.686676602909286,3.3461586828923675,3.8434097038838293,57.38168,-2561.0,-469.0,2853.0,8249.0,0,0,0,0,1,0,0,0,0
2016-12-30,1081680.0,182663.003,29.100416666666664,4.886941386057795,6.929142858941991,5.430668210353718,57.38168,-2561.0,-469.0,2853.0,8249.0,0,0,0,0,1,0,0,0,0
2016-12-31,976631.0,204655.44,26.76375,5.415691218170583,4.076884295311498,4.344740249882654,57.38168,-2561.0,-469.0,2853.0,8249.0,0,0,0,1,1,0,0,0,0
2017-01-01,997892.9,111055.43000000001,28.144583333333333,1.2746920048068213,1.7708496148277604,4.109665025662886,57.38168,-2561.0,-469.0,2853.0,8249.0,0,0,0,1,1,0,0,0,0
2017-01-02,1242117.9,72866.875,32.52875,-1.9958884130979622,0.6549223969418441,2.465156731586234,55.16754,-1781.0,-2918.0,1324.0,3168.0,0,0,0,0,0,0,0,0,0
2017-01-03,1261833.4,137785.672,31.58583333333333,-1.2952941776331293,3.01519648065934,4.284795982327817,55.16754,-1781.0,-2918.0,1324.0,3168.0,0,0,0,0,0,0,0,0,0
2017-01-04,1261326.9,164810.368,30.66875,-3.1281285275682524,1.1339731439485705,4.895812441807208,55.16754,-1781.0,-2918.0,1324.0,3168.0,0,0,0,0,0,0,0,0,0
2017-01-05,1407727.5,76856.262,39.111666666666665,-8.182120549640043,0.12690293559229954,2.940497077470876,55.16754,-1781.0,-2918.0,1324.0,3168.0,0,0,0,0,0,0,0,0,0
2017-01-06,1365807.4,138263.812,32.13708333333333,-2.8582364150156105,3.90718220909906,5.47572235526161,55.16754,-1781.0,-2918.0,1324.0,3168.0,0,0,0,0,0,0,0,0,0
2017-01-07,1228901.8,134708.799,30.299166666666665,0.5803134147388244,0.7615999216613857,3.2093492408225424,55.16754,-1781.0,-2918.0,1324.0,3168.0,0,0,0,0,0,0,0,0,0
2017-01-08,1214183.8,88992.063,30.690833333333334,-0.2813725441471866,2.604869080909297,3.2927770795454117,55.16754,-1781.0,-2918.0,1324.0,3168.0,0,0,0,0,0,0,0,0,0
2017-01-09,1254510.1,122387.64,30.900833333333335,1.9517261167376494,4.965072195084402,3.9542128294348333,53.13376,-1763.0,-1615.0,1152.0,5124.0,0,0,0,0,0,0,0,0,0
2017-01-10,1218052.8,154601.437,29.635833333333334,2.7629029056067167,5.887535155707757,5.088014492146812,53.13376,-1763.0,-1615.0,1152.0,5124.0,0,0,0,0,0,0,0,0,0
2017-01-11,1171073.6,219501.237,27.715833333333332,2.9966153248740963,10.138479343601285,6.41204022690104,53.13376,-1763.0,-1615.0,1152.0,5124.0,0,0,0,0,0,0,0,0,0
2017-01-12,1209667.9,169900.987,28.12708333333333,1.1338321738727266,2.3063759878103767,4.646576002032666,53.13376,-1763.0,-1615.0,1152.0,5124.0,0,0,0,0,0,0,0,0,0
2017-01-13,1274241.6,47896.298,32.779583333333335,-1.518235308146212,2.0940160222877475,2.917358247790172,53.13376,-1763.0,-1615.0,1152.0,5124.0,0,0,0,0,0,0,0,0,0
2017-01-14,1197252.7,90241.855,30.24,-2.4579803790534935,0.6128161333029682,3.37283750217772,53.13376,-1763.0,-1615.0,1152.0,5124.0,0,0,0,0,0,0,0,0,0
2017-01-15,1230868.5,92585.511,30.4675,-4.489972871338862,0.4293545934741133,2.7791247461954693,53.13376,-1763.0,-1615.0,1152.0,5124.0,0,0,0,0,0,0,0,0,0
2017-01-16,1371958.4,54923.445,42.687083333333334,-4.907213300096099,0.35894637128355794,2.6974571233725713,51.449158,-1251.0,-1583.0,1665.0,4005.0,0,0,0,0,0,0,0,0,0
2017-01-17,1347029.6,91930.025,32.76083333333333,-0.7197405126746496,2.387624227610515,2.909713330318553,51.449158,-1251.0,-1583.0,1665.0,4005.0,0,0,0,0,0,0,0,0,0
2017-01-18,1245869.4,141213.853,29.600416666666664,1.4214476636492706,4.240808073835827,3.338403150187375,51.449158,-1251.0,-1583.0,1665.0,4005.0,0,0,0,0,0,0,0,0,0
2017-01-19,1194685.0,155199.083,28.729583333333334,2.973155915904522,3.1917477753224643,4.255901414972236,51.449158,-1251.0,-1583.0,1665.0,4005.0,0,0,0,0,0,0,0,0,0
2017-01-20,1183665.2,133284.378,28.594166666666666,3.9840761367879494,4.1097626573576465,3.564167035292195,51.449158,-1251.0,-1583.0,1665.0,4005.0,0,0,0,0,0,0,0,0,0
2017-01-21,1146226.5,67924.419,28.4325,2.2699368852324437,1.0491792633240011,2.0983651209480487,51.449158,-1251.0,-1583.0,1665.0,4005.0,0,0,0,0,0,0,0,0,0
2017-01-22,1136951.5,75078.578,28.75791666666667,1.1710345984370272,1.2882751323057526,2.4622129973473097,51.449158,-1251.0,-1583.0,1665.0,4005.0,0,0,0,0,0,0,0,0,0
2017-01-23,1235347.1,90395.471,29.368333333333336,0.10654592082404148,1.4402984540582302,2.3891392471678445,49.624374,-684.0,-3449.0,1481.0,2443.0,0,0,0,0,0,0,0,0,0
2017-01-24,1286540.2,50681.298,31.471666666666668,-0.8266396012525564,0.28872501402793077,2.6755552788631487,49.624374,-684.0,-3449.0,1481.0,2443.0,0,0,0,0,0,0,0,0,0
2017-01-25,1255606.9,110602.655,29.563333333333333,2.4409242970601777,2.313262654785613,4.2032846843888825,49.624374,-684.0,-3449.0,1481.0,2443.0,0,0,0,0,0,0,0,0,0
2017-01-26,1236397.5,100604.349,29.696250000000003,2.6188675156837684,1.7343874145221765,3.4513549564612442,49.624374,-684.0,-3449.0,1481.0,2443.0,0,0,0,0,0,0,0,0,0
2017-01-27,1231216.9,78008.122,30.349999999999998,0.7726701176412684,0.2635788917350656,2.8826137654919304,49.624374,-684.0,-3449.0,1481.0,2443.0,0,0,0,0,0,0,0,0,0
2017-01-28,1160641.6,68661.165,29.18041666666667,1.3098567459739934,0.7574381654904582,2.819980054619832,49.624374,-684.0,-3449.0,1481.0,2443.0,0,0,0,0,0,0,0,0,0
2017-01-29,1114698.1,104877.268,28.442916666666665,1.7906164581539044,3.482117758731116,3.9892235183234113,49.624374,-684.0,-3449.0,1481.0,2443.0,0,0,0,0,0,0,0,0,0
2017-01-30,1238348.7,82468.707,30.566666666666666,1.2894466762434247,0.8365815428956801,2.3661853731965388,46.90588,-977.0,-5639.0,730.0,1606.0,0,0,0,0,0,0,0,0,0
2017-01-31,1264944.7,57798.352,31.99416666666667,-0.5502714200669946,0.2595925436421017,2.2644111170766688,46.90588,-977.0,-5639.0,730.0,1606.0,0,0,0,0,0,0,0,0,0
2017-02-01,1261353.5,62914.462,31.32541666666667,-0.5432455762550342,1.1154025441620712,3.2310061262587833,46.90588,-977.0,-5639.0,730.0,1606.0,0,0,0,0,0,0,0,0,0
2017-02-02,1260135.8,79056.104,31.425416666666667,0.9465399726156573,0.5983033396544168,3.307433361951072,46.90588,-977.0,-5639.0,730.0,1606.0,0,0,0,0,0,0,0,0,0
2017-02-03,1255583.0,57172.452,32.45125,1.6888279161497761,0.5702646162189821,2.5032972109513394,46.90588,-977.0,-5639.0,730.0,1606.0,0,0,0,0,0,0,0,0,0
2017-02-04,1168735.0,47987.857,31.610416666666666,0.8704046073658785,0.5125841673276776,3.0374760479294713,46.90588,-977.0,-5639.0,730.0,1606.0,0,0,0,0,0,0,0,0,0
2017-02-05,1145616.4,58933.457,31.446250000000003,0.8549241264464688,0.46592702630742955,3.311757774369059,46.90588,-977.0,-5639.0,730.0,1606.0,0,0,0,0,0,0,0,0,0
2017-02-06,1286787.2,88150.636,33.36708333333333,0.2141300599126851,0.39384988482514366,3.541709953278248,43.91308,-1463.0,-8522.0,484.0,441.0,0,0,0,0,0,0,0,0,0
2017-02-07,1342068.9,128402.237,35.41041666666667,-3.9607623603267412,0.2125094705597305,4.579571532495322,43.91308,-1463.0,-8522.0,484.0,441.0,0,0,0,0,0,0,0,0,0
2017-02-08,1358749.4,118355.929,39.053333333333335,-6.1493180927352995,0.1125813410955385,3.93679849161418,43.91308,-1463.0,-8522.0,484.0,441.0,0,0,0,0,0,0,0,0,0
2017-02-09,1365202.0,57378.313,43.945,-5.452478753913962,0.14122226112059205,3.627742469398146,43.91308,-1463.0,-8522.0,484.0,441.0,0,0,0,0,0,0,0,0,0
2017-02-10,1332919.1,86584.624,36.939166666666665,-3.7378240142226122,0.5351493232774612,3.489132067668939,43.91308,-1463.0,-8522.0,484.0,441.0,0,0,0,0,0,0,0,0,0
2017-02-11,1227726.4,118728.598,32.13583333333333,-2.7491756707618897,0.10275830064611513,2.4517979821863514,43.91308,-1463.0,-8522.0,484.0,441.0,0,0,0,0,0,0,0,0,0
2017-02-12,1193568.1,116015.937,31.373333333333335,-2.866117627111791,0.8803501922635419,2.6438767460136434,43.91308,-1463.0,-8522.0,484.0,441.0,0,0,0,0,0,0,0,0,0
2017-02-13,1273201.2,93562.611,32.87416666666667,-1.5355606512173756,0.789345148944595,2.3208213064192864,41.418606,-1466.0,-9402.0,757.0,2176.0,0,0,0,0,0,0,0,0,0
2017-02-14,1269153.9,52357.559,33.36208333333334,-1.7055480012071111,0.10683969078031465,1.4654088999712453,41.418606,-1466.0,-9402.0,757.0,2176.0,0,0,0,0,0,0,0,0,0
2017-02-15,1293761.0,41888.23,35.76833333333334,-1.6312822045573245,0.33390293138430094,2.1504963537990704,41.418606,-1466.0,-9402.0,757.0,2176.0,0,0,0,0,0,0,0,0,0
2017-02-16,1235301.8,94503.314,31.500416666666666,0.7652217189436237,2.913826550601899,1.9707299739041797,41.418606,-1466.0,-9402.0,757.0,2176.0,0,0,0,0,0,0,0,0,0
2017-02-17,1214701.0,83487.924,31.260416666666668,0.9749407315963131,0.9619459814041577,2.3125956373015577,41.418606,-1466.0,-9402.0,757.0,2176.0,0,0,0,0,0,0,0,0,0
2017-02-18,1124058.0,109037.61,30.215833333333332,0.2987379204968152,4.264346670824758,3.2234289309266093,41.418606,-1466.0,-9402.0,757.0,2176.0,0,0,0,0,0,0,0,0,0
2017-02-19,1052081.2,152820.826,28.947083333333335,3.0255102886649516,3.7405620792929373,3.1654626994131374,41.418606,-1466.0,-9402.0,757.0,2176.0,0,0,0,0,0,0,0,0,0
2017-02-20,1152523.6,160303.342,29.779583333333335,3.2764439403080954,6.335003225405864,3.396257627122448,39.633316,-1005.0,-7131.0,975.0,5240.0,0,0,0,0,0,0,0,0,0
2017-02-21,1191320.0,142999.256,30.103333333333335,2.1103797611146544,3.2238070418540214,3.4276739021410467,39.633316,-1005.0,-7131.0,975.0,5240.0,0,0,0,0,0,0,0,0,0
2017-02-22,1163487.4,186800.175,29.18375,1.5182979594112862,5.569381332259056,4.67481880432412,39.633316,-1005.0,-7131.0,975.0,5240.0,0,0,0,0,0,0,0,0,0
2017-02-23,1200437.3,121780.887,29.817916666666665,-0.9811598193110905,0.43289829882244063,2.933286184900993,39.633316,-1005.0,-7131.0,975.0,5240.0,0,0,0,0,0,0,0,0,0
2017-02-24,1243500.0,133846.111,30.6775,-2.3271980881118304,0.7668958609329765,3.123776043790114,39.633316,-1005.0,-7131.0,975.0,5240.0,0,0,0,0,0,0,0,0,0
2017-02-25,1156603.9,130284.856,30.200416666666666,-1.7019528854615213,4.880692195059524,3.5564623542406957,39.633316,-1005.0,-7131.0,975.0,5240.0,0,0,0,0,0,0,0,0,0
2017-02-26,1084687.7,85972.908,29.129166666666666,0.7697669176686874,0.8339538181134956,2.2928106728091042,39.633316,-1005.0,-7131.0,975.0,5240.0,0,0,0,0,0,0,0,0,0
2017-02-27,1192586.6,121573.198,30.58666666666667,2.4473391707012975,3.6667053429863734,3.3068154700261427,37.290188,-1001.0,-7743.0,584.0,2059.0,0,0,0,0,0,0,0,0,0
2017-02-28,1161750.4,143306.113,29.871666666666666,2.467304189499375,7.1935423022051985,4.01158538915169,37.290188,-1001.0,-7743.0,584.0,2059.0,0,0,0,0,0,0,0,0,0
2017-03-01,1189624.6,125050.97,30.83583333333333,1.7389544554370664,1.4809258990858,2.8284518275266417,37.290188,-1001.0,-7743.0,584.0,2059.0,0,0,0,0,0,0,0,0,0
2017-03-02,1181739.7,64291.361,30.7975,-0.009887768840856856,1.806703410851795,2.1321496341069994,37.290188,-1001.0,-7743.0,584.0,2059.0,0,0,0,0,0,0,0,0,0
2017-03-03,1212919.1,91834.533,31.485416666666666,0.3295811330732262,1.1052796644299636,1.9116978643908522,37.290188,-1001.0,-7743.0,584.0,2059.0,0,0,0,0,0,0,0,0,0
2017-03-04,1131211.8,76456.98,30.339583333333334,0.17268124141828892,0.7064714351826753,3.229883820817806,37.290188,-1001.0,-7743.0,584.0,2059.0,0,0,0,0,0,0,0,0,0
2017-03-05,1089344.2,126009.666,29.812916666666666,-0.49298562986537925,0.8542185079103443,5.412737297121616,37.290188,-1001.0,-7743.0,584.0,2059.0,0,0,0,0,0,0,0,0,0
2017-03-06,1256372.1,145007.176,32.99125,-1.751510592533022,0.12145007265342583,4.716963491009394,34.631565,-1330.0,-8774.0,396.0,1646.0,0,0,0,0,0,0,0,0,0
2017-03-07,1303683.3,73138.293,39.287083333333335,-3.1345210396020544,0.05410200393525845,3.5266203777653473,34.631565,-1330.0,-8774.0,396.0,1646.0,0,0,0,0,0,0,0,0,0
2017-03-08,1273822.4,71474.713,33.11208333333333,-2.6521982786675036,0.7463235558547685,2.9772885721617537,34.631565,-1330.0,-8774.0,396.0,1646.0,0,0,0,0,0,0,0,0,0
2017-03-09,1211465.6,75352.979,32.066250000000004,1.0239396960912943,2.194129667483213,2.7817747703866,34.631565,-1330.0,-8774.0,396.0,1646.0,0,0,0,0,0,0,0,0,0
2017-03-10,1177620.7,85726.408,31.37375,2.2103695807532504,0.894738727879493,2.3523459372817195,34.631565,-1330.0,-8774.0,396.0,1646.0,0,0,0,0,0,0,0,0,0
2017-03-11,1119284.0,54649.204,30.647916666666664,1.6100384240083454,1.7556278738395015,2.730042595578082,34.631565,-1330.0,-8774.0,396.0,1646.0,0,0,0,0,0,0,0,0,0
2017-03-12,1039461.4,81782.297,28.747500000000002,3.219545622004737,1.5972023506308435,3.293246716393021,34.631565,-1330.0,-8774.0,396.0,1646.0,0,0,0,0,0,0,0,0,0
2017-03-13,1178802.5,67556.25,31.416666666666668,3.017336106536369,2.1333488287508655,3.6399920282860605,32.960285,-955.0,-5889.0,839.0,5353.0,0,0,0,0,0,0,0,0,0
2017-03-14,1116729.5,153423.891,29.5,4.5851119883208815,5.056492293956157,5.326329610155209,32.960285,-955.0,-5889.0,839.0,5353.0,0,0,0,0,0,0,0,0,0
2017-03-15,1097198.2,224906.53100000002,28.528333333333332,4.93798326535445,2.946323864769983,6.270340286845506,32.960285,-955.0,-5889.0,839.0,5353.0,0,0,0,0,0,0,0,0,0
2017-03-16,1129931.5,153473.05,29.950416666666666,4.113445492830077,2.4710059511455795,4.355079972284804,32.960285,-955.0,-5889.0,839.0,5353.0,0,0,0,0,0,0,0,0,0
2017-03-17,1065997.2,174727.052,28.169583333333335,3.612567329249105,3.007394763818539,4.944498278678623,32.960285,-955.0,-5889.0,839.0,5353.0,0,0,0,0,0,0,0,0,0
2017-03-18,1025243.1,115791.82,28.212500000000002,1.282746250500607,0.7455779988088346,2.8031863559120924,32.960285,-955.0,-5889.0,839.0,5353.0,0,0,0,0,0,0,0,0,0
2017-03-19,1036258.3,78396.512,28.636666666666667,0.24549623219357805,1.1157223845134616,3.2540940728240826,32.960285,-955.0,-5889.0,839.0,5353.0,0,0,0,0,0,0,0,0,0
2017-03-20,1136540.5,102861.495,30.41541666666667,2.901877802886073,3.6385469713026977,3.9698331631897865,31.099802,-1034.0,-5054.0,728.0,3120.0,0,0,0,0,0,0,0,0,0
2017-03-21,1083508.8,177670.16700000002,28.758750000000003,3.758864146129298,2.6661845031419773,4.138619872814028,31.099802,-1034.0,-5054.0,728.0,3120.0,0,0,0,0,0,0,0,0,0
2017-03-22,1118324.2,132578.743,29.784583333333334,2.60501062101245,1.3563230364950776,3.0840605812667943,31.099802,-1034.0,-5054.0,728.0,3120.0,0,0,0,0,0,0,0,0,0
2017-03-23,1148849.9,78005.678,30.772499999999997,1.6737658195687926,1.2080952753433554,2.824059879158004,31.099802,-1034.0,-5054.0,728.0,3120.0,0,0,0,0,0,0,0,0,0
2017-03-24,1123143.8,75956.19,30.614166666666666,2.6967758921924303,2.4644456611972827,3.277398685906625,31.099802,-1034.0,-5054.0,728.0,3120.0,0,0,0,0,0,0,0,0,0
2017-03-25,993607.4,112224.868,28.0325,5.658088327708749,1.4740742194376404,2.9326250905616837,31.099802,-1034.0,-5054.0,728.0,3120.0,0,0,0,0,0,0,0,0,0
2017-03-26,905993.9,97094.275,27.44608695652174,8.059384577777635,1.0064914167542633,3.35585979582213,31.099802,-1034.0,-5054.0,728.0,3120.0,0,0,0,0,0,0,0,1,0
2017-03-27,1065796.8,96412.089,29.466250000000002,7.4133061154835564,0.8715213571280739,2.954379840919748,30.241278,-258.0,-4725.0,1901.0,3108.0,0,0,0,0,0,0,0,0,0
2017-03-28,1080813.5,51512.119,31.17125,5.181622770250834,0.39037873597538164,2.549416924909753,30.241278,-258.0,-4725.0,1901.0,3108.0,0,0,0,0,0,0,0,0,0
2017-03-29,1096059.3,43257.54,30.631249999999998,3.6128951173337267,0.42789129667478254,2.3312847156920493,30.241278,-258.0,-4725.0,1901.0,3108.0,0,0,0,0,0,0,0,0,0
2017-03-30,1098598.9,70932.132,30.14916666666667,2.6002637002181603,4.565018686294435,2.4408514285202583,30.241278,-258.0,-4725.0,1901.0,3108.0,0,0,0,0,0,0,0,0,0
2017-03-31,1070810.9,58774.129,29.193749999999998,4.350855958863036,6.628214808662872,2.29223716475887,30.241278,-258.0,-4725.0,1901.0,3108.0,0,0,0,0,0,0,0,0,0
2017-04-01,977624.6,57451.858,27.155,6.329432155079921,2.208457317254326,3.1763291131387548,30.241278,-258.0,-4725.0,1901.0,3108.0,0,0,0,0,0,0,0,0,0
2017-04-02,953964.5,36391.814,27.23625,6.7394683071892345,1.5366055306973005,2.1420475176955427,30.241278,-258.0,-4725.0,1901.0,3108.0,0,0,0,0,0,0,0,0,0
2017-04-03,1100630.0,45048.629,30.72875,6.276816040932871,1.1920804947944603,2.6499479114738955,29.93063,984.0,-4360.0,2336.0,2719.0,0,0,0,0,0,0,0,0,0
2017-04-04,1070120.4,91248.55,28.36,5.920722602936867,3.3501888888229208,4.946733496544364,29.93063,984.0,-4360.0,2336.0,2719.0,0,0,0,0,0,0,0,0,0
2017-04-05,1051297.9,148588.793,27.238333333333333,5.659174355301656,2.1627428177681747,5.338134882836115,29.93063,984.0,-4360.0,2336.0,2719.0,0,0,0,0,0,0,0,0,0
2017-04-06,1067482.5,122213.908,27.846249999999998,5.300958691058654,6.828081114275854,3.0348376301279885,29.93063,984.0,-4360.0,2336.0,2719.0,0,0,0,0,0,0,0,0,0
2017-04-07,1053903.6,101520.295,27.919583333333335,7.689536633031001,1.0458371045058268,2.5735025200766226,29.93063,984.0,-4360.0,2336.0,2719.0,0,0,0,0,0,0,0,0,0
2017-04-08,1000261.1,78668.193,27.9275,7.2315125330673,1.4191084506163345,2.6899323322999074,29.93063,984.0,-4360.0,2336.0,2719.0,0,0,0,0,0,0,0,0,0
2017-04-09,927916.1,111026.073,26.121666666666666,7.102435151120976,1.0478378445480279,3.511860690183795,29.93063,984.0,-4360.0,2336.0,2719.0,0,0,0,0,0,0,0,0,0
2017-04-10,986074.6,183708.324,25.92125,6.635898629488698,3.9437855021669157,4.6783082238594496,29.09234,1502.0,-3587.0,1572.0,2210.0,0,1,0,0,0,0,0,0,0
2017-04-11,994966.2,170343.765,25.599166666666665,4.751554956720203,2.1357055650848054,3.3017464871666995,29.09234,1502.0,-3587.0,1572.0,2210.0,0,1,0,0,0,0,0,0,0
2017-04-12,1032725.0,117664.124,27.182083333333335,5.068251520962704,3.018664554361361,2.558118933332819,29.09234,1502.0,-3587.0,1572.0,2210.0,0,1,0,0,0,0,0,0,0
2017-04-13,1026966.4,99610.47,27.227500000000003,3.6234083926655725,2.876941377210019,2.661928238542709,29.09234,1502.0,-3587.0,1572.0,2210.0,1,1,0,0,0,0,0,0,0
2017-04-14,984653.4,74420.73,27.86708333333333,2.3878677165286164,0.2673341653416578,2.4715187306697106,29.09234,1502.0,-3587.0,1572.0,2210.0,1,1,0,0,0,0,0,0,0
2017-04-15,972657.3,69585.562,27.80458333333333,1.4712216722303662,1.0381674768136522,2.4054907750096968,29.09234,1502.0,-3587.0,1572.0,2210.0,1,1,0,0,0,0,0,0,0
2017-04-16,978316.2,30257.499,28.465833333333332,2.074281404370297,1.38650802342609,2.1445546034300205,29.09234,1502.0,-3587.0,1572.0,2210.0,1,1,0,0,0,0,0,0,0
2017-04-17,985185.0,50315.308,28.436666666666667,2.6969808981185275,0.6946849805195832,2.4762667717999336,27.58981,753.0,-1998.0,1059.0,2947.0,1,1,0,0,0,0,0,0,0
2017-04-18,1099113.2,51544.096,32.545833333333334,2.7434659382173465,0.31689781361966035,2.0482780086171006,27.58981,753.0,-1998.0,1059.0,2947.0,0,0,0,0,0,0,0,0,0
2017-04-19,1110356.6,38776.516,33.490833333333335,3.9109791885941347,0.6237222273077682,2.844178105778903,27.58981,753.0,-1998.0,1059.0,2947.0,0,0,0,0,0,0,0,0,0
2017-04-20,1091040.0,150826.393,29.485833333333332,6.367428732220758,5.375612683914669,4.4834211021694985,27.58981,753.0,-1998.0,1059.0,2947.0,0,0,0,0,0,0,0,0,0
2017-04-21,1010399.8,205608.556,26.991249999999997,5.9342492590788645,2.8152906425087085,5.768685840035796,27.58981,753.0,-1998.0,1059.0,2947.0,0,0,0,0,0,0,0,0,0
2017-04-22,914378.7,187609.818,25.81125,5.180170603249256,1.4990271439307266,4.817159464782856,27.58981,753.0,-1998.0,1059.0,2947.0,0,0,0,0,0,0,0,0,0
2017-04-23,946156.9,127868.669,27.40416666666667,3.927753653942672,1.946159979380283,3.3623855065096033,27.58981,753.0,-1998.0,1059.0,2947.0,0,0,0,0,0,0,0,0,0
2017-04-24,1068888.1,133277.027,30.67833333333333,2.5398067809332208,5.73340687941474,4.031876961689252,25.626997,-1283.0,-1803.0,814.0,1631.0,0,0,0,0,0,0,0,0,0
2017-04-25,1071277.1,101779.899,34.44541666666667,3.2314098176508446,0.7387396487852402,4.364731194845243,25.626997,-1283.0,-1803.0,814.0,1631.0,0,0,0,0,0,0,0,0,0
2017-04-26,1079162.3,57930.154,37.23916666666667,4.022170984852432,0.517550851150471,2.8898832281799645,25.626997,-1283.0,-1803.0,814.0,1631.0,0,0,0,0,0,0,0,0,0
2017-04-27,1083970.0,50725.725,35.81583333333334,3.7355639520134094,0.9238258899214753,2.1838042002302855,25.626997,-1283.0,-1803.0,814.0,1631.0,0,0,0,0,0,0,0,0,0
2017-04-28,1073103.5,63591.306000000004,35.26,3.9070943083542837,3.859986940924132,3.7373710689348187,25.626997,-1283.0,-1803.0,814.0,1631.0,0,0,0,0,0,0,0,0,0
2017-04-29,953714.5,58447.01,30.406666666666666,6.214551343879354,0.5210519270096544,3.247228544258837,25.626997,-1283.0,-1803.0,814.0,1631.0,0,0,0,0,0,0,0,0,0
2017-04-30,901848.2,76775.95,28.339166666666667,6.268984667004542,0.18638926550305526,2.413446104208608,25.626997,-1283.0,-1803.0,814.0,1631.0,0,0,0,0,0,0,0,0,0
2017-05-01,891067.7,125721.275,27.194166666666664,7.794662130695511,0.7485546710025913,2.2801509794081594,25.049913,-2750.0,-3480.0,1642.0,-35.0,0,0,0,0,0,0,1,0,0
2017-05-02,975064.7,112743.632,30.549583333333334,9.688664521271468,0.3045244055861942,2.3164410120100696,25.049913,-2750.0,-3480.0,1642.0,-35.0,0,0,0,0,0,0,0,0,0
2017-05-03,967243.2,91204.297,30.51875,10.268989418629674,0.010123428669416273,2.8888214964896544,25.049913,-2750.0,-3480.0,1642.0,-35.0,0,0,0,0,0,0,0,0,0
2017-05-04,945607.0,132198.416,29.584999999999997,10.303357643838206,0.15252688490072344,2.908391278600142,25.049913,-2750.0,-3480.0,1642.0,-35.0,0,0,0,0,0,0,0,0,0
